,gene_group,B,C,D,E,F,L,A,,Basal,index_all
5680,"phoA,clpB,pitA,carB,metK,atpB_2,group",0,0.119318182,0,0.177489177,0.18852459,0,0.07714537,0.562477319,0.944444444,0.61682727
6029,"phoA,hprK,pitA,ctaA,gatA,thiM,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.046893105,0.56277647,0.956456456,0.604766863
23068,"phoA,hprK,mnh_A1,trkA,gatA,tdk,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.046907065,0.562790431,0.963963964,0.604799921
4468,"phoA,hprK,mntC,pnpA,gatA,tdk,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.046907065,0.562790431,0.966966967,0.60481094
4948,"phoA,hprK,mntC,pycA,gatA,tdk,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.046907065,0.562790431,0.962462462,0.604794411
5308,"phoA,hprK,mntC,recG,gatA,tdk,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.046907065,0.562790431,0.962462462,0.604794411
3940,"phoA,hprK,mntC,murD,tgt,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.046934986,0.562818352,0.962462462,0.60481094
10280,"pmi,hprK,carB,dinG,scrB,atpB_2,group",0.176136364,0.176136364,0,0,0.158469945,0,0.052100348,0.56284302,0.953453453,0.609301224
6828,"pmi,hprK,mntC,carB,plsY,tdk,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.046962907,0.562846272,0.963963964,0.607036798
4228,"phoA,clpB,mntC,pknB,gatA,tdk,group",0,0.119318182,0,0.177489177,0.18852459,0,0.077564183,0.562896133,0.956456456,0.617036633
10640,"phoA,clpB,abcA,carB,scrB,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.046934986,0.563111092,0.962462462,0.60517457
8990,"phoA,hprK,rpoC,murD,thiI,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.046934986,0.563111092,0.966966967,0.605191099
3950,"phoA,clpB,trkA,plsY,thiI,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.046948947,0.563125052,0.951951952,0.605141513
2990,"phoA,clpB,mntB,trkA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.046948947,0.563125052,0.965465465,0.605191099
4409,"phoA,hprK,mntC,pknB,scrB,thiM,group",0.176136364,0.060606061,0,0.090909091,0.18852459,0,0.046976868,0.563152973,0.963963964,0.605185589
6500,"pmi,clpB,pitA,murD,gatA,atpB_2,group",0,0.176136364,0,0.090909091,0.18852459,0,0.107690804,0.563260849,0.930930931,0.631063949
5968,"pmi,clpB,pitA,carB,scrB,tdk,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.077620025,0.563741485,0.941441441,0.619108224
6048,"phoA,hprK,pitA,ctaA,metK,tdk,group",0.060606061,0.060606061,0,0.177489177,0.18852459,0,0.077047647,0.564273536,0.956456456,0.61683278
4360,"phoA,hprK,mntC,pknB,metK,atpB_2,group",0.060606061,0.060606061,0,0.177489177,0.18852459,0,0.077061607,0.564287496,0.962462462,0.616860327
13300,"phoA,hprK,cysS,carB,tgt,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.158469945,0,0.076419427,0.564434827,0.966966967,0.616557302
4709,"phoA,hprK,mntC,priA,gatA,thiM,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046907065,0.56497711,0.963963964,0.605169061
8248,"phoA,hprK,pitA,murD,dinG,tdk,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046934986,0.565005031,0.956456456,0.605152532
3338,"phoA,hprK,mntC,carB,secF,tdk,group",0.119318182,0.119318182,0,0.177489177,0.127868852,0,0.021024417,0.56501881,0.966966967,0.594436456
8150,"phoA,hprK,pitA,trkA,thiI,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.127868852,0,0.021024417,0.56501881,0.965465465,0.594430946
20329,"phoA,clpB,mntC,trkA,plsY,thiM,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046948947,0.565018991,0.959459459,0.605169061
5841,"pmi,hprK,mntC,carB,plsY,secF,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.960960961,0.606706225
7420,"pmi,hprK,mntC,pnpA,plsY,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.960960961,0.60738941
7660,"pmi,hprK,mntC,pycA,plsY,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.956456456,0.607372881
7840,"pmi,hprK,mntC,recG,plsY,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.956456456,0.607372881
7920,"pmi,hprK,mntC,trkA,aroA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.965465465,0.607405938
21450,"phoA,hprK,mnh_A1,murD,secF,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.962462462,0.605185589
3480,"pmi,hprK,mntC,carB,alaS,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.960960961,0.60738941
5820,"pmi,hprK,mntC,trkA,obgE,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.959459459,0.6073839
6086,"pmi,hprK,pitA,carB,scrB,prfA,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046962907,0.565032952,0.953453453,0.607361862
6038,"pmi,hprK,pitA,carB,groEL,tdk,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.046976868,0.565046912,0.957957958,0.6073839
3298,"phoA,hprK,mntC,carB,murC,tdk,group",0.119318182,0.060606061,0,0.177489177,0.186885246,0,0.021024417,0.565323083,0.966966967,0.594855181
6688,"pmi,hprK,pitA,murD,scrB,tdk,group",0.119318182,0.119318182,0,0.090909091,0.158469945,0,0.077633985,0.565649385,0.951951952,0.61915781
7820,"phoA,hprK,mntC,trkA,dinG,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.021024417,0.565857999,0.963963964,0.594789067
7829,"phoA,hprK,mntC,trkA,dinG,thiM,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.021024417,0.565857999,0.963963964,0.594789067
23130,"phoA,hprK,mnh_A1,trkA,secF,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.021024417,0.565857999,0.963963964,0.594789067
4530,"phoA,hprK,mntC,pnpA,secF,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.021024417,0.565857999,0.966966967,0.594800086
5010,"phoA,hprK,mntC,pycA,secF,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.021024417,0.565857999,0.962462462,0.594783557
5370,"phoA,hprK,mntC,recG,secF,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.021024417,0.565857999,0.962462462,0.594783557
8138,"phoA,hprK,pitA,trkA,secF,tdk,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.021024417,0.565857999,0.960960961,0.594778048
15020,"phoA,hprK,cysS,qoxA,gatA,atpB_2,group",0.119318182,0.060606061,0,0.090909091,0.18852459,0,0.106532088,0.565890012,0.966966967,0.62860118
5180,"phoA,hprK,carB,odhB,gatA,atpB_2,group",0.060606061,0.119318182,0,0.090909091,0.18852459,0,0.106867139,0.566225062,0.947447447,0.628667295
8360,"pmi,hprK,pitA,trkA,scrB,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.127868852,0,0.052114308,0.566346797,0.954954955,0.608954122
3352,"phoA,hprK,mntC,carB,thiI,ctrA,group",0.060606061,0.119318182,0,0.177489177,0.187978142,0,0.021024417,0.566415979,0.966966967,0.59487171
8030,"phoA,hprK,pitA,rnc,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.187978142,0,0.021024417,0.566415979,0.960960961,0.594849672
8270,"phoA,hprK,pitA,typA,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.187978142,0,0.021024417,0.566415979,0.960960961,0.594849672
9080,"pmi,clpB,trkA,plsY,scrB,atpB_2,group",0.119318182,0.176136364,0,0,0.18852459,0,0.082673703,0.566652838,0.951951952,0.621499369
3200,"pmi,clpB,mntB,trkA,scrB,atpB_2,group",0.119318182,0.176136364,0,0,0.18852459,0,0.082673703,0.566652838,0.957957958,0.621521407
6381,"phoA,hprK,pitA,murD,gatA,cbiO_1,group",0.060606061,0.119318182,0,0.090909091,0.18852459,0,0.107523279,0.566881203,0.966966967,0.628997868
6100,"phoA,hprK,pitA,ctaA,tgt,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021010456,0.566948466,0.956456456,0.594833143
2050,"phoA,hprK,mntC,trkA,plsY,tgt,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.962462462,0.594171997
4918,"phoA,hprK,carB,aroA,thiI,tdk,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.959459459,0.594849672
15710,"phoA,hprK,qoxA,aroA,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.959459459,0.594849672
16190,"phoA,hprK,qoxA,plsY,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.947447447,0.594805595
7569,"phoA,hprK,mntC,qoxA,aroA,thiM,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.968468468,0.59487722
7609,"phoA,hprK,mntC,qoxA,plsY,thiM,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.962462462,0.594855181
18358,"phoA,hprK,mfd,carB,thiI,tdk,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.968468468,0.594882729
20876,"phoA,hprK,mnh_A1,carB,thiI,prfA,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.966966967,0.59487722
2630,"phoA,hprK,mntB,qoxA,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.966966967,0.59487722
6940,"phoA,hprK,pitA,pknB,tgt,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.956456456,0.594838653
24590,"phoA,hprK,pitA,plsY,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.566962427,0.960960961,0.594855181
10720,"phoA,hprK,abcA,carB,metK,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.051514009,0.567397375,0.968468468,0.60664562
5688,"phoA,clpB,pitA,carB,metK,tdk,group",0,0.119318182,0,0.177489177,0.18852459,0,0.082213008,0.567544958,0.944444444,0.618832747
15288,"phoA,clpB,carB,plsY,metK,tdk,group",0,0.119318182,0,0.177489177,0.18852459,0,0.082213008,0.567544958,0.938438438,0.618810708
3190,"phoA,clpB,mntC,carB,rarA,atpB_2,group",0,0.119318182,0,0.177489177,0.158469945,0,0.112269827,0.567547132,0.960960961,0.630485447
4588,"phoA,hprK,mntC,polC,gatA,tdk,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.052044506,0.567927871,0.962462462,0.606827435
5843,"pmi,hprK,mntC,carB,plsY,thiI,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.052114308,0.567997673,0.959459459,0.608348071
21088,"phoA,hprK,mnh_A1,ctaA,scrB,tdk,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.052114308,0.567997673,0.963963964,0.606860493
21470,"phoA,hprK,mnh_A1,murD,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.052114308,0.567997673,0.966966967,0.606877021
10940,"pmi,hprK,abcA,carB,gatA,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.052030545,0.568206651,0.962462462,0.609389376
13700,"pmi,hprK,cysS,ctaA,gatA,atpB_2,group",0.119318182,0.119318182,0,0,0.18852459,0,0.141098128,0.568259082,0.960960961,0.64442461
4290,"phoA,clpB,mntC,pknB,secF,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.052100348,0.568276453,0.956456456,0.607196575
8180,"pmi,clpB,pitA,trkA,gatA,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.082617861,0.568739321,0.93993994,0.621075134
20980,"phoA,clpB,mnh_A1,ctaA,tgt,atpB_2,group",0,0.176136364,0,0.177489177,0.158469945,0,0.057223828,0.569319314,0.951951952,0.608838421
3460,"phoA,clpB,mntC,ctaA,tgt,atpB_2,group",0,0.176136364,0,0.177489177,0.158469945,0,0.057223828,0.569319314,0.951951952,0.608838421
4310,"phoA,clpB,mntC,pknB,thiI,atpB_2,group",0,0.176136364,0,0.177489177,0.158469945,0,0.057237788,0.569333275,0.960960961,0.608876988
6768,"phoA,hprK,ctaA,plsY,metK,tdk,group",0.060606061,0.060606061,0,0.177489177,0.18852459,0,0.082115285,0.569341174,0.938438438,0.618772142
5830,"phoA,hprK,pitA,carB,rarA,atpB_2,group",0.060606061,0.060606061,0,0.177489177,0.18852459,0,0.082199048,0.569424937,0.965465465,0.618904371
6140,"pmi,hprK,pitA,coaBC,gatA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.187978142,0,0.052058466,0.569582063,0.947447447,0.6093453
8240,"pmi,hprK,pitA,rnc,scrB,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.187978142,0,0.052114308,0.569637905,0.948948949,0.609372848
8480,"pmi,hprK,pitA,typA,scrB,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.187978142,0,0.052114308,0.569637905,0.948948949,0.609372848
3335,"phoA,hprK,mntC,carB,secF,murZ,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.051932822,0.570002867,0.966966967,0.607169028
6860,"pmi,hprK,pitA,pbpA,gatA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052044506,0.570114551,0.956456456,0.609378357
6980,"phoA,hprK,mntC,murD,dinG,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052086387,0.570156432,0.962462462,0.607213104
6989,"phoA,hprK,mntC,murD,dinG,thiM,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052086387,0.570156432,0.962462462,0.607213104
7440,"pmi,hprK,mntC,polC,aroA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052100348,0.570170392,0.962462462,0.609422434
7480,"pmi,hprK,mntC,polC,plsY,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052100348,0.570170392,0.956456456,0.609400396
11360,"phoA,hprK,abcA,murD,scrB,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052100348,0.570170392,0.963963964,0.607224123
7580,"pmi,hprK,pitA,purL,gatA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052100348,0.570170392,0.95045045,0.609378357
4160,"pmi,hprK,mntC,murD,scrB,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.157923497,0,0.082701624,0.570170575,0.957957958,0.621174306
23900,"phoA,hprK,mnhD_1,murD,gatA,atpB_2,group",0.119318182,0.060606061,0,0.090909091,0.158469945,0,0.140874761,0.57017804,0.962462462,0.641873688
7352,"pmi,hprK,pitA,carB,plsY,scrB,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052114308,0.570184353,0.953453453,0.608711702
18568,"pmi,hprK,mfd,carB,scrB,tdk,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052114308,0.570184353,0.968468468,0.609449982
13880,"pmi,hprK,pitA,plsY,scrB,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.052114308,0.570184353,0.948948949,0.609378357
23150,"phoA,hprK,mnh_A1,trkA,thiI,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.127868852,0,0.02624562,0.570240013,0.968468468,0.596508047
4550,"phoA,hprK,mntC,pnpA,thiI,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.127868852,0,0.02624562,0.570240013,0.971471471,0.596519066
5030,"phoA,hprK,mntC,pycA,thiI,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.127868852,0,0.02624562,0.570240013,0.966966967,0.596502537
5390,"phoA,hprK,mntC,recG,thiI,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.127868852,0,0.02624562,0.570240013,0.966966967,0.596502537
8158,"phoA,hprK,pitA,trkA,thiI,tdk,group",0.119318182,0.119318182,0,0.177489177,0.127868852,0,0.02624562,0.570240013,0.965465465,0.596497028
13828,"phoA,hprK,cysS,murD,gatA,tdk,group",0.119318182,0.060606061,0,0.090909091,0.158469945,0,0.141070207,0.570373486,0.966966967,0.64196735
15838,"phoA,hprK,fhuA_2~~~fhuA_1,carB,thiI,tdk,group",0.060606061,0.119318182,0,0.177489177,0.186885246,0,0.02624562,0.570544286,0.966966967,0.596926773
12800,"phoA,hprK,abcA,recG,scrB,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.026231659,0.571065241,0.963963964,0.596849639
13040,"phoA,hprK,abcA,trkA,scrB,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.026231659,0.571065241,0.965465465,0.596855148
4650,"phoA,hprK,mntC,polC,secF,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.158469945,0,0.026231659,0.571065241,0.962462462,0.596844129
4770,"phoA,hprK,mntC,priA,secF,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.158469945,0,0.02624562,0.571079202,0.963963964,0.596860658
5324,"phoA,hprK,carB,plsY,metK,mqo1,group",0.119318182,0.060606061,0,0.090909091,0.18852459,0,0.112004579,0.571362503,0.951951952,0.630711338
3569,"pmi,hprK,mntC,carB,scrB,thiM,group",0.176136364,0.119318182,0,0.090909091,0.127868852,0,0.057237788,0.571470277,0.962462462,0.611003675
8368,"pmi,hprK,pitA,trkA,scrB,tdk,group",0.176136364,0.119318182,0,0.090909091,0.127868852,0,0.057251749,0.571484237,0.957957958,0.610992656
2950,"phoA,clpB,mntB,trkA,rarA,atpB_2,group",0.060606061,0.119318182,0,0.090909091,0.18852459,0,0.112269827,0.571627751,0.963963964,0.630865606
23030,"phoA,hprK,mnh_A1,rnc,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.187978142,0,0.02624562,0.571637182,0.966966967,0.596937792
23270,"phoA,hprK,mnh_A1,typA,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.187978142,0,0.02624562,0.571637182,0.966966967,0.596937792
8038,"phoA,hprK,pitA,rnc,thiI,tdk,group",0.060606061,0.119318182,0,0.177489177,0.187978142,0,0.02624562,0.571637182,0.960960961,0.596915753
8278,"phoA,hprK,pitA,typA,thiI,tdk,group",0.060606061,0.119318182,0,0.177489177,0.187978142,0,0.02624562,0.571637182,0.960960961,0.596915753
5490,"phoA,hprK,carB,scpB,secF,atpB_2,group",0.176136364,0.176136364,0,0,0.18852459,0,0.031313258,0.572110576,0.968468468,0.599235274
6108,"phoA,hprK,pitA,ctaA,tgt,tdk,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.026231659,0.57216967,0.956456456,0.596899225
3563,"phoA,hprK,pitA,trkA,plsY,thiI,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.963963964,0.596243588
4068,"phoA,hprK,mnh_A1,trkA,plsY,tdk,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.963963964,0.596926773
7308,"phoA,hprK,mntC,pnpA,plsY,tdk,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.966966967,0.596937792
7548,"phoA,hprK,mntC,pycA,plsY,tdk,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.962462462,0.596921263
7728,"phoA,hprK,mntC,recG,plsY,tdk,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.962462462,0.596921263
7808,"phoA,hprK,mntC,trkA,aroA,tdk,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.96996997,0.596948811
21940,"phoA,hprK,mnh_A1,pknB,tgt,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.962462462,0.596926773
3248,"phoA,hprK,mntC,carB,alaS,tdk,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.966966967,0.596937792
5588,"phoA,hprK,mntC,trkA,obgE,tdk,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.963963964,0.596926773
6948,"phoA,hprK,pitA,pknB,tgt,tdk,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.956456456,0.596904734
21710,"phoA,hprK,mnh_A1,plsY,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.966966967,0.596943301
23390,"phoA,hprK,mntC,aroA,thiI,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.96996997,0.59695432
24598,"phoA,hprK,pitA,plsY,thiI,tdk,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.02624562,0.57218363,0.960960961,0.596921263
3520,"pmi,hprK,mntC,carB,metK,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.127868852,0,0.087155003,0.572437275,0.960960961,0.622579241
5329,"phoA,hprK,carB,plsY,metK,thiM,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.05665145,0.572534815,0.947447447,0.608596001
10636,"phoA,clpB,mntC,carB,plsY,metK,group",0,0.119318182,0,0.177489177,0.18852459,0,0.087266686,0.572598636,0.960960961,0.620166058
20688,"phoA,clpB,mnh_A1,carB,metK,tdk,group",0,0.119318182,0,0.177489177,0.18852459,0,0.087266686,0.572598636,0.956456456,0.62087679
16600,"phoA,clpB,mntC,plsY,metK,atpB_2,group",0,0.119318182,0,0.177489177,0.18852459,0,0.087266686,0.572598636,0.957957958,0.620882299
10780,"phoA,hprK,abcA,carB,tgt,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0,0.572701547,0.968468468,0.586431078
3355,"phoA,hprK,mntC,carB,thiI,murZ,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.057070263,0.572953628,0.966966967,0.608838421
20908,"phoA,clpB,mnh_A1,ctaA,gatA,tdk,group",0,0.119318182,0,0.177489177,0.18852459,0,0.087671539,0.573003488,0.951951952,0.621020038
3388,"phoA,clpB,mntC,ctaA,gatA,tdk,group",0,0.119318182,0,0.177489177,0.18852459,0,0.087671539,0.573003488,0.951951952,0.621020038
5669,"phoA,clpB,pitA,carB,gatA,thiM,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.057154025,0.573037391,0.944444444,0.608788835
21029,"phoA,hprK,mnh_A1,ctaA,gatA,thiM,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.057181946,0.573065312,0.962462462,0.60886046
7820,"pmi,hprK,pitA,qoxA,gatA,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.057181946,0.573065312,0.947447447,0.611009184
3568,"phoA,hprK,mntC,ctaA,scrB,tdk,group",0.119318182,0.060606061,0,0.177489177,0.158469945,0,0.057251749,0.573135114,0.963963964,0.608893517
3980,"pmi,clpB,mntC,murD,gatA,atpB_2,group",0,0.176136364,0,0.090909091,0.18852459,0,0.117644595,0.57321464,0.945945946,0.635047355
12860,"phoA,clpB,abcA,trkA,gatA,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.057154025,0.573330131,0.957957958,0.609202052
6380,"phoA,clpB,pitA,nusA,gatA,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.057154025,0.573330131,0.951951952,0.609180014
10100,"pmi,hprK,carB,birA,gatA,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.057167986,0.573344091,0.938438438,0.611328738
11990,"pmi,hprK,ctaA,plsY,thiI,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.057251749,0.573427854,0.938438438,0.611361796
1310,"pmi,hprK,mntB,ctaA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.057251749,0.573427854,0.960960961,0.611444439
16048,"pmi,hprK,fhuA_2~~~fhuA_1,carB,scrB,tdk,group",0.119318182,0.119318182,0,0.090909091,0.186885246,0,0.057251749,0.573682449,0.965465465,0.611449948
7108,"pmi,clpB,pitA,pnpA,gatA,tdk,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.087671539,0.573792999,0.935435435,0.623053062
7588,"pmi,clpB,pitA,pycA,gatA,tdk,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.087671539,0.573792999,0.930930931,0.623036534
7948,"pmi,clpB,pitA,recG,gatA,tdk,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.087671539,0.573792999,0.930930931,0.623036534
7048,"pmi,clpB,pitA,pknB,scrB,tdk,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.087741341,0.573862802,0.936936937,0.62308612
820,"phoA,hprK,mntC,ctaA,plsY,metK,group",0.060606061,0.060606061,0,0.177489177,0.18852459,0,0.087168963,0.574394852,0.960960961,0.620149529
6340,"phoA,clpB,pitA,murD,tgt,atpB_2,group",0,0.176136364,0,0.177489177,0.158469945,0,0.062305426,0.574400913,0.93993994,0.610805331
798,"phoA,hprK,mntB,carB,rarA,tdk,group",0.060606061,0.060606061,0,0.177489177,0.18852459,0,0.087252726,0.574478615,0.971471471,0.620926376
5838,"phoA,hprK,pitA,carB,rarA,tdk,group",0.060606061,0.060606061,0,0.177489177,0.18852459,0,0.087252726,0.574478615,0.965465465,0.620904338
6148,"pmi,hprK,pitA,coaBC,gatA,tdk,group",0.119318182,0.119318182,0,0.090909091,0.187978142,0,0.057195907,0.574719503,0.95045045,0.611383834
5080,"phoA,hprK,carB,dinG,metK,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.05665145,0.574721495,0.947447447,0.608965141
10600,"phoA,hprK,rpoC,trkA,metK,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.05665145,0.574721495,0.963963964,0.609025746
3562,"pmi,hprK,mntC,carB,scrB,ctrA,group",0.119318182,0.119318182,0,0.090909091,0.187978142,0,0.057237788,0.574761385,0.962462462,0.611444439
8248,"pmi,hprK,pitA,rnc,scrB,tdk,group",0.119318182,0.119318182,0,0.090909091,0.187978142,0,0.057251749,0.574775345,0.951951952,0.611411382
8488,"pmi,hprK,pitA,typA,scrB,tdk,group",0.119318182,0.119318182,0,0.090909091,0.187978142,0,0.057251749,0.574775345,0.951951952,0.611411382
2198,"phoA,hprK,pitA,carB,scpB,gatA,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.057056302,0.575126347,0.968468468,0.608689664
5428,"phoA,hprK,carB,scpB,gatA,tdk,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.057056302,0.575126347,0.968468468,0.609202052
24620,"phoA,hprK,pitA,scpB,gatA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.057056302,0.575126347,0.963963964,0.609185523
